date,location,injured_killed,count
2016-04-19T00:00:00Z,"Chicago ,  Illinois",killed,1
2016-04-19T00:00:00Z,"Chicago ,  Illinois",killed,1
2016-04-18T00:00:00Z,"Long Beach ,  California",killed,1
2016-04-17T00:00:00Z,"Philadelphia ,  Pennsylvania",killed,3
2016-04-17T00:00:00Z,"Pelzer ,  South Carolina",killed,1
2016-04-17T00:00:00Z,"Edinburg ,  Texas",killed,1
2016-04-16T00:00:00Z,"Detroit ,  Michigan",killed,1
2016-04-16T00:00:00Z,"Orlando ,  Florida",killed,2
2016-04-16T00:00:00Z,"Enterprise ,  Alabama",killed,0
2016-04-10T00:00:00Z,"Milwaukee ,  Wisconsin",killed,1
2016-04-10T00:00:00Z,"Los Angeles ,  California",killed,0
2016-04-09T00:00:00Z,"Memphis ,  Tennessee",killed,0
2016-04-09T00:00:00Z,"Anniston ,  Alabama",killed,0
2016-04-09T00:00:00Z,"Albuquerque ,  New Mexico",killed,0
2016-04-07T00:00:00Z,"Chicago ,  Illinois",killed,0
2016-03-31T00:00:00Z,"Chicago (Englewood) ,  Illinois",killed,0
2016-03-25T00:00:00Z,"Chicago ,  Illinois",killed,0
2016-03-25T00:00:00Z,"Denver ,  Colorado",killed,0
2016-03-21T00:00:00Z,"Chicago ,  Illinois",killed,0
2016-03-19T00:00:00Z,"Plantation ,  Florida",killed,1
2016-03-19T00:00:00Z,"Wetumpka ,  Alabama",killed,2
2016-03-15T00:00:00Z,"Atlanta ,  Georgia",killed,0
2016-03-13T00:00:00Z,"Fort Myers ,  Florida",killed,0
2016-03-12T00:00:00Z,"Portland ,  Oregon",killed,0
2016-03-12T00:00:00Z,"Oakland ,  California",killed,0
2016-03-11T00:00:00Z,"Detroit ,  Michigan",killed,2
2016-03-11T00:00:00Z,"Trenton ,  New Jersey",killed,0
2016-03-09T00:00:00Z,"Pittsburgh ,  Pennsylvania",killed,5
2016-03-08T00:00:00Z,"San Antonio ,  Texas",killed,2
2016-03-07T00:00:00Z,"Lafayette ,  Louisiana",killed,0
2016-03-07T00:00:00Z,"Kansas City ,  Kansas",killed,5
2016-03-06T00:00:00Z,"Chelsea ,  Massachusetts",killed,1
2016-03-06T00:00:00Z,"Roswell ,  Georgia",killed,0
2016-03-06T00:00:00Z,"Compton ,  California",killed,1
2016-03-05T00:00:00Z,"Wichita ,  Kansas",killed,0
2016-03-04T00:00:00Z,"Columbus ,  Ohio",killed,1
2016-02-28T00:00:00Z,"Detroit ,  Michigan",killed,0
2016-02-28T00:00:00Z,"Riverside (Jurupa Valley) ,  California",killed,1
2016-02-27T00:00:00Z,"Woodbridge (Lake Ridge) ,  Virginia",killed,2
2016-02-26T00:00:00Z,"Belfair ,  Washington",killed,5
2016-02-25T00:00:00Z,"Hesston ,  Kansas",killed,4
2016-02-23T00:00:00Z,"Glendale ,  Arizona",killed,5
2016-02-23T00:00:00Z,"Daytona Beach ,  Florida",killed,0
2016-02-21T00:00:00Z,"Hazelwood ,  Missouri",killed,1
2016-02-21T00:00:00Z,"Houston ,  Texas",killed,0
2016-02-20T00:00:00Z,"Tampa ,  Florida",killed,1
2016-02-20T00:00:00Z,"Kalamazoo ,  Michigan",killed,6
2016-02-20T00:00:00Z,"Iuka ,  Mississippi",killed,2
2016-02-20T00:00:00Z,"Bessemer ,  Alabama",killed,1
2016-02-20T00:00:00Z,"Orlando ,  Florida",killed,0
2016-02-19T00:00:00Z,"Edgerton ,  Missouri",killed,4
2016-02-19T00:00:00Z,"Vallejo ,  California",killed,1
2016-02-14T00:00:00Z,"Houston ,  Texas",killed,1
2016-02-14T00:00:00Z,"Eutaw (Union) ,  Alabama",killed,0
2016-02-13T00:00:00Z,"Marrero ,  Louisiana",killed,0
2016-02-07T00:00:00Z,"Pass Christian ,  Mississippi",killed,2
2016-02-07T00:00:00Z,"Orlando ,  Florida",killed,2
2016-02-07T00:00:00Z,"Rochester ,  New York",killed,1
2016-02-07T00:00:00Z,"Chicago (Englewood) ,  Illinois",killed,0
2016-02-06T00:00:00Z,"Los Angeles ,  California",killed,1
2016-02-06T00:00:00Z,"Apopka ,  Florida",killed,0
2016-02-06T00:00:00Z,"Tampa ,  Florida",killed,2
2016-02-03T00:00:00Z,"Washington ,  District of Columbia",killed,0
2016-01-30T00:00:00Z,"Glendale ,  Arizona",killed,3
2016-01-27T00:00:00Z,"Chesapeake ,  Virginia",killed,6
2016-01-26T00:00:00Z,"Seattle ,  Washington",killed,2
2016-01-25T00:00:00Z,"Perris ,  California",killed,1
2016-01-23T00:00:00Z,"Los Angeles ,  California",killed,2
2016-01-17T00:00:00Z,"Ware Neck (Gloucester Courthouse) ,  Virginia",killed,1
2016-01-11T00:00:00Z,"Wilmington ,  Delaware",killed,1
2016-01-08T00:00:00Z,"Washington ,  District of Columbia",killed,0
2016-01-08T00:00:00Z,"Chicago ,  Illinois",killed,1
2016-01-07T00:00:00Z,"Memphis ,  Tennessee",killed,1
2016-01-06T00:00:00Z,"Lakeland ,  Florida",killed,3
2018-02-14T00:00:00Z,"Pompano Beach (Parkland) ,  Florida",killed,17
2018-02-13T00:00:00Z,"New Orleans ,  Louisiana",killed,2
2018-02-11T00:00:00Z,"Detroit ,  Michigan",killed,4
2018-02-10T00:00:00Z,"Paintsville ,  Kentucky",killed,5
2018-02-07T00:00:00Z,"Lake Worth (Lantana) ,  Florida",killed,3
2018-02-05T00:00:00Z,"Colorado Springs ,  Colorado",killed,2
2018-02-03T00:00:00Z,"Cleveland (Garfield Heights) ,  Ohio",killed,1
2018-01-31T00:00:00Z,"Saint Louis ,  Missouri",killed,0
2018-01-28T00:00:00Z,"Melcroft ,  Pennsylvania",killed,5
2018-01-28T00:00:00Z,"Reading ,  Pennsylvania",killed,4
2018-01-28T00:00:00Z,"Indianapolis ,  Indiana",killed,2
2018-01-27T00:00:00Z,"Los Angeles ,  California",killed,0
2018-01-27T00:00:00Z,"Bowling Green ,  Kentucky",killed,0
2018-01-25T00:00:00Z,"Washington ,  District of Columbia",killed,0
2018-01-23T00:00:00Z,"Philadelphia ,  Pennsylvania",killed,0
2018-01-23T00:00:00Z,"Benton ,  Kentucky",killed,2
2018-01-21T00:00:00Z,"Orlando ,  Florida",killed,0
2018-01-21T00:00:00Z,"Chicago ,  Illinois",killed,0
2018-01-17T00:00:00Z,"Washington ,  District of Columbia",killed,1
2018-01-16T00:00:00Z,"York ,  South Carolina",killed,1
2018-01-15T00:00:00Z,"Alachua ,  Florida",killed,0
2018-01-14T00:00:00Z,"Eutaw ,  Alabama",killed,1
2018-01-14T00:00:00Z,"Madison ,  Alabama",killed,0
2018-01-12T00:00:00Z,"Nashville ,  Tennessee",killed,3
2018-01-11T00:00:00Z,"Saint Robert (St Robert) ,  Missouri",killed,2
2018-01-07T00:00:00Z,"Union Springs ,  Alabama",killed,1
2018-01-07T00:00:00Z,"Plantation ,  Florida",killed,0
2018-01-05T00:00:00Z,"Hattiesburg ,  Mississippi",killed,0
2018-01-04T00:00:00Z,"Brinkley ,  Arkansas",killed,1
2018-01-01T00:00:00Z,"Huntsville ,  Alabama",killed,1
2013-01-01T00:00:00Z,"Sacramento, CA",injured,0
2013-01-01T00:00:00Z,"Hawthorne, CA",injured,3
2013-01-01T00:00:00Z,"McKeesport, PA",injured,4
2013-01-01T00:00:00Z,"Lorain, OH",injured,4
2013-01-05T00:00:00Z,"Aurora, CO",injured,0
2013-01-07T00:00:00Z,"Tulsa, OK",injured,0
2013-01-07T00:00:00Z,"Greensboro, NC",injured,2
2013-01-07T00:00:00Z,"Dinwiddie, VA",injured,1
2013-01-10T00:00:00Z,"New Orleans, LA",injured,2
2013-01-12T00:00:00Z,"Tuscaloosa, AL",injured,4
2013-01-19T00:00:00Z,"Albuquerque, NM",injured,0
2013-01-21T00:00:00Z,"Brentwood, CA",injured,4
2013-01-21T00:00:00Z,"New Orleans, LA",injured,5
2013-01-25T00:00:00Z,"St. Louis, MO",injured,4
2013-01-26T00:00:00Z,"Springfield, OH",injured,3
2013-01-26T00:00:00Z,Washington DC,injured,5
2013-01-27T00:00:00Z,"Charenton, LA",injured,3
2013-01-30T00:00:00Z,"Phoenix, AZ",injured,1
2013-02-01T00:00:00Z,"Oakland, CA",injured,3
2013-02-02T00:00:00Z,"Memphis, TN",injured,5
2013-02-03T00:00:00Z,"Began in Riverside, CA",injured,4
2013-02-03T00:00:00Z,"Olivehurst, CA",injured,3
2013-02-03T00:00:00Z,"Memphis, TN",injured,2
2013-02-06T00:00:00Z,"Denver, CO",injured,1
2013-02-07T00:00:00Z,"Chicago, IL",injured,4
2013-02-09T00:00:00Z,"New Orleans, LA",injured,4
2013-02-11T00:00:00Z,"Vallejo, CA",injured,4
2013-02-11T00:00:00Z,"Oakdale, MN",injured,4
2013-02-11T00:00:00Z,"Wilmington, DE",injured,2
2013-02-12T00:00:00Z,"Suburban Salt Lake City (Midvale), UT",injured,1
2013-02-13T00:00:00Z,"Red Springs, NC",injured,2
2013-02-16T00:00:00Z,"Winston-Salem, NC",injured,3
2013-02-19T00:00:00Z,"Tustin, CA",injured,3
2013-02-21T00:00:00Z,"Tulsa, OK",injured,3
2013-02-21T00:00:00Z,"Miami, FL",injured,2
2013-02-22T00:00:00Z,"Grand Rapids, MI",injured,4
2013-02-23T00:00:00Z,"Oakland, CA",injured,4
2013-02-23T00:00:00Z,"Lancaster, CA",injured,4
2013-02-24T00:00:00Z,"Macon, GA",injured,8
2013-03-02T00:00:00Z,"Shreveport, LA",injured,3
2013-03-03T00:00:00Z,"Moultrie, GA",injured,3
2013-03-03T00:00:00Z,"Houston, TX",injured,6
2013-03-04T00:00:00Z,"Saginaw, MI",injured,4
2013-03-04T00:00:00Z,"Los Banos, CA",injured,3
2013-03-05T00:00:00Z,"Indianapolis, IN",injured,3
2013-03-05T00:00:00Z,"Fuquay-Varina, NC",injured,4
2013-03-07T00:00:00Z,"Jackson, MS",injured,2
2013-03-08T00:00:00Z,"Buffalo, NY",injured,3
2013-03-11T00:00:00Z,"Washington, DC",injured,13
2013-03-11T00:00:00Z,"North Liberty, IA",injured,3
2013-03-13T00:00:00Z,"San Diego, CA",injured,2
2013-03-13T00:00:00Z,"Herkimer, NY",injured,2
2013-03-14T00:00:00Z,"Mesquite, TX",injured,0
2013-03-14T00:00:00Z,"Modesto, CA",injured,4
2013-03-16T00:00:00Z,"Galt, CA",injured,7
2013-03-17T00:00:00Z,"Stockton, CA",injured,4
2013-03-17T00:00:00Z,"Belle Glade, FL",injured,5
2013-03-20T00:00:00Z,"Jefferson County, AL",injured,1
2013-03-21T00:00:00Z,"Chicago, IL",injured,7
2013-03-21T00:00:00Z,"Kansas City, MO",injured,4
2013-03-22T00:00:00Z,"Brooklyn, NY",injured,3
2013-03-26T00:00:00Z,"St. Petersberg, FL",injured,4
2013-03-31T00:00:00Z,"Auburn, WA",injured,1
2013-03-31T00:00:00Z,"Merced County, CA",injured,3
2013-04-02T00:00:00Z,"San Juan, Puerto Rico",injured,1
2013-04-06T00:00:00Z,"Philadelphia, PA",injured,4
2013-04-06T00:00:00Z,"Greenwood, SC",injured,4
2013-04-07T00:00:00Z,"Manhatten, Kansas",injured,3
2013-04-07T00:00:00Z,"Long Beach, CA",injured,3
2013-04-09T00:00:00Z,"Philadelphia, PA",injured,3
2013-04-10T00:00:00Z,"Vallejo, CA",injured,4
2013-04-13T00:00:00Z,"Norfolk, VA",injured,5
2013-04-13T00:00:00Z,"Merced, CA",injured,4
2013-04-14T00:00:00Z,"Phoenix, AZ",injured,4
2013-04-14T00:00:00Z,"Lexington, KY",injured,4
2013-04-18T00:00:00Z,"Northhampton, PA",injured,2
2013-04-18T00:00:00Z,"Boston, MA",injured,2
2013-04-18T00:00:00Z,"Akron, OH",injured,0
2013-04-20T00:00:00Z,"Richmond, VA",injured,2
2013-04-20T00:00:00Z,"Modesto, CA",injured,2
2013-04-21T00:00:00Z,"Federal Way, WA",injured,2
2013-04-22T00:00:00Z,"Englewood, Illinois",injured,4
2013-04-22T00:00:00Z,"Havey, Louisiana",injured,5
2013-04-24T00:00:00Z,"Manchester, IL",injured,1
2013-04-25T00:00:00Z,"Oberlin, Ohio",injured,4
2013-04-27T00:00:00Z,"Williston, FL",injured,4
2013-04-28T00:00:00Z,"Lauderdale Lakes, FL",injured,4
2013-04-28T00:00:00Z,"Charlotte, NC",injured,5
2013-04-28T00:00:00Z,"Ottawa, KA",injured,0
2013-04-28T00:00:00Z,"Chester, PA",injured,3
2013-04-28T00:00:00Z,"Jackson, Tennessee",injured,2
2013-05-02T00:00:00Z,"Newark, NJ",injured,5
2013-05-04T00:00:00Z,"Smithfield, NC",injured,4
2013-05-04T00:00:00Z,"Aguas Buenas, PR",injured,6
2013-05-05T00:00:00Z,"Oakland, CA",injured,3
2013-05-05T00:00:00Z,"E. Palo Alto, CA",injured,6
2013-05-06T00:00:00Z,"Johnstown, PA",injured,4
2013-05-06T00:00:00Z,"Ocean Township, NJ",injured,4
2013-05-08T00:00:00Z,"Hendersonville, NC",injured,0
2013-05-10T00:00:00Z,"Harbor Gateway (Los Angeles), CA",injured,1
2013-05-11T00:00:00Z,"Waynesville, IN",injured,0
2013-05-11T00:00:00Z,"East Germantown, PA",injured,4
2013-05-12T00:00:00Z,"Apache Junction, AZ",injured,4
2013-05-12T00:00:00Z,"Newark, NJ",injured,5
2013-05-12T00:00:00Z,"Hollister, CA",injured,4
2013-05-12T00:00:00Z,"Jersey City, NJ",injured,4
2013-05-12T00:00:00Z,"New Orleans, LA",injured,19
2013-05-13T00:00:00Z,"Winton Hills, OH",injured,5
2013-05-15T00:00:00Z,"Fernley, NV",injured,0
2013-05-15T00:00:00Z,"Detroit, MI",injured,4
2013-05-16T00:00:00Z,"Philadelphia, PA",injured,4
2013-05-18T00:00:00Z,"Las Piedras, PR",injured,3
2013-05-19T00:00:00Z,"Detroit, MI",injured,4
2013-05-19T00:00:00Z,"Lunenburg, VA",injured,4
2013-05-19T00:00:00Z,"South Memphis, TN",injured,2
2013-05-20T00:00:00Z,"Chicago, IL",injured,4
2013-05-21T00:00:00Z,"Madison County, AL",injured,4
2013-05-21T00:00:00Z,"Herndon, VA",injured,0
2013-05-23T00:00:00Z,"Knoxville, TN",injured,2
2013-05-23T00:00:00Z,"Saginaw, MI",injured,3
2013-05-24T00:00:00Z,"Bakersfield, CA",injured,2
2013-05-25T00:00:00Z,"Hampton, VA",injured,4
2013-05-25T00:00:00Z,"Flint, MI",injured,3
2013-05-26T00:00:00Z,"Began in Eden, TX",injured,5
2013-05-28T00:00:00Z,"Sells, AZ",injured,0
2013-05-28T00:00:00Z,"Memphis, TN",injured,3
2013-05-29T00:00:00Z,"Chicago, IL",injured,4
2013-05-31T00:00:00Z,"Atlanta, GA",injured,4
2013-06-01T00:00:00Z,"Vallejo, CA",injured,2
2013-06-01T00:00:00Z,"Milwaukee, WI",injured,4
2013-06-02T00:00:00Z,"LaGrange, GA",injured,7
2013-06-02T00:00:00Z,"Indianapolis, IN",injured,4
2013-06-02T00:00:00Z,"Virginia Beach, VA",injured,4
2013-06-02T00:00:00Z,"Roanoke, VA",injured,5
2013-06-03T00:00:00Z,"Las Vegas, NV",injured,2
2013-06-04T00:00:00Z,"Shoreview, MN",injured,2
2013-06-05T00:00:00Z,"Elburn, IL",injured,10
2013-06-07T00:00:00Z,"Santa Monica, CA",injured,5
2013-06-09T00:00:00Z,"York City, PA",injured,4
2013-06-10T00:00:00Z,"Chicago, IL",injured,5
2013-06-10T00:00:00Z,"St. Louis, MO",injured,6
2013-06-11T00:00:00Z,"Darien, IL",injured,0
2013-06-12T00:00:00Z,"St. Louis, MO",injured,0
2013-06-14T00:00:00Z,"High Point, NC",injured,4
2013-06-15T00:00:00Z,"Nashville, TN",injured,4
2013-06-15T00:00:00Z,"Houston, TX",injured,3
2013-06-16T00:00:00Z,"Chicago, IL",injured,3
2013-06-18T00:00:00Z,"Berkeley, MO",injured,3
2013-06-19T00:00:00Z,"Louisville, KY",injured,1
2013-06-21T00:00:00Z,"Chicago, IL",injured,3
2013-06-21T00:00:00Z,"Norfolk, VA",injured,6
2013-06-22T00:00:00Z,"Providence, RI",injured,4
2013-06-22T00:00:00Z,"Greenville, NC",injured,5
2013-06-22T00:00:00Z,"Paterson, NJ",injured,4
2013-06-22T00:00:00Z,"Baltimore, MD",injured,4
2013-06-23T00:00:00Z,"Chattanooga, TN",injured,3
2013-06-23T00:00:00Z,"Kansas City, MO",injured,8
2013-06-23T00:00:00Z,"Gentilly, LA",injured,4
2013-06-23T00:00:00Z,"Virginia Beach, VA",injured,4
2013-06-23T00:00:00Z,"Sacramento, CA",injured,3
2013-06-24T00:00:00Z,"Kansas City, MO",injured,3
2013-06-25T00:00:00Z,"Chicago, IL",injured,4
2013-06-27T00:00:00Z,"Three Rivers, CA",injured,2
2013-06-27T00:00:00Z,"Baltimore, MD",injured,3
2013-06-28T00:00:00Z,"Chicago, IL",injured,6
2013-06-29T00:00:00Z,"North Charleston, SC",injured,1
2013-06-29T00:00:00Z,"Aurora, CO",injured,4
2013-06-30T00:00:00Z,"Brooklyn, NY",injured,9
2013-07-01T00:00:00Z,"Fort Worth, TX",injured,0
2013-07-02T00:00:00Z,"Montgomery, AL",injured,3
2013-07-03T00:00:00Z,"Calais, ME",injured,3
2013-07-04T00:00:00Z,"Pontiac, MI",injured,6
2013-07-04T00:00:00Z,"Woodlawn, IL",injured,4
2013-07-05T00:00:00Z,"Macon, GA",injured,3
2013-07-06T00:00:00Z,"Florence, AL",injured,4
2013-07-06T00:00:00Z,"Chicago, IL",injured,7
2013-07-06T00:00:00Z,"Brooklyn, NY",injured,3
2013-07-06T00:00:00Z,"Los Angeles, CA",injured,3
2013-07-07T00:00:00Z,"Pompano Beach, FL",injured,3
2013-07-07T00:00:00Z,"Meridian, MS",injured,4
2013-07-07T00:00:00Z,"Stockton, CA",injured,4
2013-07-07T00:00:00Z,"Chicago, IL",injured,5
2013-07-09T00:00:00Z,"Baltimore, MD",injured,4
2013-07-09T00:00:00Z,"Rockford, IL",injured,2
2013-07-10T00:00:00Z,"Kissimmee, FL",injured,12
2013-07-11T00:00:00Z,"Charlotte, NC",injured,3
2013-07-12T00:00:00Z,"San Francicsco, CA",injured,3
2013-07-12T00:00:00Z,"Hamilton Township, NJ",injured,4
2013-07-12T00:00:00Z,"Greensburg, KY",injured,2
2013-07-13T00:00:00Z,"Oklahoma City, OK",injured,3
2013-07-13T00:00:00Z,"Washington, DC",injured,4
2013-07-14T00:00:00Z,"Wichita, KS",injured,4
2013-07-14T00:00:00Z,"Kentwood, MI",injured,5
2013-07-14T00:00:00Z,"Lexington, SC",injured,2
2013-07-17T00:00:00Z,"Oakland, CA",injured,1
2013-07-19T00:00:00Z,"Madera, CA",injured,4
2013-07-19T00:00:00Z,"Hartford, CT",injured,4
2013-07-20T00:00:00Z,"Campbell, OH",injured,5
2013-07-21T00:00:00Z,"Chicago, IL",injured,3
2013-07-21T00:00:00Z,"Brooklyn (Crown Heights), NY",injured,4
2013-07-21T00:00:00Z,"Brooklyn (Bushwick), NY",injured,5
2013-07-21T00:00:00Z,"Fort Pierce, FL",injured,2
2013-07-24T00:00:00Z,"Topeka, KS",injured,4
2013-07-25T00:00:00Z,"Inkster, MI",injured,4
2013-07-26T00:00:00Z,"Clarksburg, WV",injured,0
2013-07-26T00:00:00Z,"Hialea, FL",injured,0
2013-07-27T00:00:00Z,"Farmington, NM",injured,3
2013-07-28T00:00:00Z,"Irvington, NJ",injured,3
2013-07-28T00:00:00Z,"Dallas, TX",injured,5
2013-07-28T00:00:00Z,"Granger, WA",injured,4
2013-07-30T00:00:00Z,"Lea County (Hobbs), NM",injured,4
2013-08-02T00:00:00Z,"Broad Ripple, IN",injured,4
2013-08-02T00:00:00Z,"Newark, NJ",injured,3
2013-08-02T00:00:00Z,"Whitesburg, KY",injured,0
2013-08-03T00:00:00Z,"Detriot, MI",injured,5
2013-08-04T00:00:00Z,"Salinas, CA",injured,4
2013-08-04T00:00:00Z,"Kansas City, Mo",injured,3
2013-08-05T00:00:00Z,"Ross Township, PA",injured,4
2013-08-05T00:00:00Z,"Montclair, NJ",injured,4
2013-08-07T00:00:00Z,"Dallas, TX",injured,4
2013-08-11T00:00:00Z,"Portsmouth, VA",injured,4
2013-08-11T00:00:00Z,"Omaha, NE",injured,0
2013-08-11T00:00:00Z,"Flatbush, NY",injured,3
2013-08-11T00:00:00Z,"St. Louis, MO",injured,2
2013-08-11T00:00:00Z,"Wilmington, DE",injured,4
2013-08-12T00:00:00Z,"Cincinnati, OH",injured,4
2013-08-15T00:00:00Z,"Oklahoma, OK",injured,0
2013-08-16T00:00:00Z,"Kingsessing, PA",injured,4
2013-08-17T00:00:00Z,"Oakland, CA",injured,4
2013-08-18T00:00:00Z,"Port Norris, NJ",injured,4
2013-08-18T00:00:00Z,"Toledo, OH",injured,4
2013-08-18T00:00:00Z,"Rochester, NY",injured,3
2013-08-18T00:00:00Z,"St. Louis, MO",injured,4
2013-08-18T00:00:00Z,"Chicago, IL",injured,3
2013-08-18T00:00:00Z,"Chesterfield County, SC",injured,4
2013-08-19T00:00:00Z,"Chicago, IL",injured,4
2013-08-20T00:00:00Z,"Baltimore, MD",injured,2
2013-08-20T00:00:00Z,"Vanceboro, NC",injured,4
2013-08-22T00:00:00Z,"Shaler, PA",injured,2
2013-08-23T00:00:00Z,"Baltimore, MD",injured,6
2013-08-24T00:00:00Z,"Indianapolis, IN",injured,4
2013-08-25T00:00:00Z,"Lake Butler, FL",injured,2
2013-08-25T00:00:00Z,"Minneapolis, MN",injured,2
2013-08-25T00:00:00Z,"Oakland, CA",injured,4
2013-08-25T00:00:00Z,"Dillon County, SC",injured,4
2013-08-28T00:00:00Z,"Columbus, OH",injured,2
2013-09-05T00:00:00Z,"Charlotte, NC",injured,4
2013-09-07T00:00:00Z,"St. Louis, MO",injured,3
2013-09-07T00:00:00Z,"Gary, IN",injured,4
2013-09-10T00:00:00Z,"Bridgeport, CT",injured,4
2013-09-11T00:00:00Z,"Washington, DC",injured,3
2013-09-11T00:00:00Z,"New York, NY",injured,4
2013-09-11T00:00:00Z,"Renegade Mountain, TN",injured,0
2013-09-13T00:00:00Z,"Centreville, IL",injured,4
2013-09-14T00:00:00Z,"Marion, NC",injured,4
2013-09-15T00:00:00Z,"Fresno, CA",injured,7
2013-09-15T00:00:00Z,"Colorado Springs, CO",injured,5
2013-09-15T00:00:00Z,"Wilmington, DE",injured,4
2013-09-15T00:00:00Z,"Bakersfield, CA",injured,2
2013-09-15T00:00:00Z,"Yakima, WA",injured,6
2013-09-15T00:00:00Z,"Snellville, GA",injured,1
2013-09-16T00:00:00Z,"Washington, DC",injured,8
2013-09-17T00:00:00Z,"Stockton, CA",injured,4
2013-09-17T00:00:00Z,"Lansing, MI",injured,4
2013-09-17T00:00:00Z,"Las Vegas, NV",injured,4
2013-09-17T00:00:00Z,"West Broward, FL",injured,0
2013-09-18T00:00:00Z,"Whitehaven, TN",injured,4
2013-09-18T00:00:00Z,"Kissimmee, FL",injured,5
2013-09-18T00:00:00Z,"Bakersfield, CA",injured,4
2013-09-19T00:00:00Z,"Chicago, IL",injured,13
2013-09-20T00:00:00Z,"Rice, TX",injured,0
2013-09-20T00:00:00Z,"Long Beach, CA",injured,2
2013-09-21T00:00:00Z,"Palm Springs, FL",injured,4
2013-09-22T00:00:00Z,"Witchita, KA",injured,6
2013-09-22T00:00:00Z,"St. Louis, MO",injured,3
2013-09-22T00:00:00Z,"Muskegon, MI",injured,1
2013-09-24T00:00:00Z,"Huntington, WV",injured,6
2013-09-25T00:00:00Z,"Haw River, NC",injured,4
2013-09-26T00:00:00Z,"Jacksonville, FL",injured,4
2013-09-27T00:00:00Z,"Ashville, PA",injured,0
2013-09-29T00:00:00Z,"Zanesville, OH",injured,4
2013-09-29T00:00:00Z,"Chicago, IL",injured,4
2013-10-02T00:00:00Z,"Double Springs, AL",injured,0
2013-10-02T00:00:00Z,"Omaha, NE",injured,4
2013-10-05T00:00:00Z,"Fresno, CA",injured,13
2013-10-06T00:00:00Z,"Avondale, AZ",injured,4
2013-10-06T00:00:00Z,"Phillidelphia, PA",injured,5
2013-10-06T00:00:00Z,"Buffalo, NY",injured,4
2013-10-09T00:00:00Z,"Paris, TX",injured,0
2013-10-12T00:00:00Z,"Tulsa, OK",injured,2
2013-10-12T00:00:00Z,"Tulsa, OK",injured,5
2013-10-13T00:00:00Z,"Harrisburg, PA",injured,8
2013-10-18T00:00:00Z,"Margate, FL",injured,4
2013-10-20T00:00:00Z,"Reno, NV",injured,2
2013-10-20T00:00:00Z,"Pittsburgh, PA",injured,4
2013-10-20T00:00:00Z,"Las Vegas, NV",injured,4
2013-10-20T00:00:00Z,"Miami-Dade, FL",injured,2
2013-10-26T00:00:00Z,"Miami Gardens, FL",injured,4
2013-10-26T00:00:00Z,"New Haven, CT",injured,5
2013-10-26T00:00:00Z,"Ridgecrest, CA",injured,3
2013-10-26T00:00:00Z,"Phonix, AZ",injured,0
2013-10-27T00:00:00Z,"Sacramento, CA",injured,6
2013-10-27T00:00:00Z,"Vallejo, CA",injured,7
2013-10-27T00:00:00Z,"Beaumont, TX",injured,4
2013-10-27T00:00:00Z,"Albuquerque, NM",injured,4
2013-10-27T00:00:00Z,"Roseville, CA",injured,6
2013-10-27T00:00:00Z,"Southern Pines, NC",injured,4
2013-10-28T00:00:00Z,"Terrell, TX",injured,0
2013-10-29T00:00:00Z,"Callison, SC",injured,0
2013-10-31T00:00:00Z,"Fayetteville, NC",injured,2
2013-11-02T00:00:00Z,"Radcliff, KY",injured,3
2013-11-03T00:00:00Z,"Los Angeles, CA",injured,4
2013-11-04T00:00:00Z,"Perris, CA",injured,5
2013-11-05T00:00:00Z,"Fresno, CA",injured,3
2013-11-05T00:00:00Z,"Washington, DC",injured,4
2013-11-05T00:00:00Z,"Detroit, MI",injured,7
2013-11-07T00:00:00Z,"Jacksonville, FL",injured,0
2013-11-09T00:00:00Z,"Cyprus, TX",injured,16
2013-11-09T00:00:00Z,"Phoenix, AZ",injured,3
2013-11-10T00:00:00Z,"Canton, OH",injured,3
2013-11-10T00:00:00Z,"Brooklyn, NY",injured,1
2013-11-12T00:00:00Z,"Phoenix, AZ",injured,0
2013-11-17T00:00:00Z,"Houston, TX",injured,3
2013-11-20T00:00:00Z,"Houston, TX",injured,2
2013-11-20T00:00:00Z,"Miami-Dade, FL",injured,1
2013-11-21T00:00:00Z,"Philadelphia, PA",injured,4
2013-11-22T00:00:00Z,"Columbus, OH",injured,2
2013-11-23T00:00:00Z,"Parsons, KA",injured,0
2013-11-23T00:00:00Z,"Tulsa, OK",injured,1
2013-11-24T00:00:00Z,"Oakland, CA",injured,7
2013-11-24T00:00:00Z,"Minneapolis, MN",injured,3
2013-11-28T00:00:00Z,"Rochester, NY",injured,4
2013-11-29T00:00:00Z,"Fresno, CA",injured,4
2013-11-29T00:00:00Z,"Indianapolis, IN",injured,4
2013-11-30T00:00:00Z,"Lansing, MI",injured,5
2013-11-30T00:00:00Z,"Valdosta, GA",injured,4
2013-12-01T00:00:00Z,"Topeka, KA",injured,0
2013-12-01T00:00:00Z,"Miami, FL",injured,2
2013-12-02T00:00:00Z,"Gary, IN",injured,3
2013-12-03T00:00:00Z,"Alma, AL",injured,0
2013-12-03T00:00:00Z,"Louisville, KY",injured,4
2013-12-03T00:00:00Z,"Erwin, TN",injured,0
2013-12-07T00:00:00Z,"Wilmington, DE",injured,4
2013-12-08T00:00:00Z,"Manchester, CT",injured,0
2013-12-09T00:00:00Z,"Miami-Dade, FL",injured,3
2013-12-13T00:00:00Z,"Huntington, WV",injured,3
2013-12-14T00:00:00Z,"Statesville, NC",injured,4
